path,pd_categories,pd_count,uz_level
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_142-%D1%80%20(1).pdf,name,2,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_143-%D1%80.pdf,name,6,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_146-%D1%80.pdf,"email, name",45,УЗ-4
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_152-%D1%80.pdf,name,3,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_153-%D0%A0.pdf,name,4,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_1532-%D1%80.pdf,name,3,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_1635-%D0%A0%20%D0%98%D1%82%D0%BE%D0%B3%D0%B8%20%D0%B3%D0%BE%D0%B4%D0%B0%20%D0%B2%20%D0%A2%D0%BE%D1%87%D0%BA%D0%B5%20%D0%BA%D0%B8%D0%BF%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%AE%D0%A4%D0%A3.pdf,name,1,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_263-%D1%80%2015.03.pdf,name,5,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_264-%D1%80%20HR%20%D0%BA%D0%BB%D1%83%D0%B1%2014.03.pdf,name,12,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_303-%D1%80.pdf,name,4,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_546-%D1%80.pdf,name,7,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_669-%D1%80.pdf,name,2,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_712-%D1%80%20%D0%BE%D0%B1%D1%89%D0%B5%D0%B5%20%D1%81%D0%BE%D0%B1%D1%80%D0%B0%D0%BD%D0%B8%D0%B5%20%D0%90%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D0%B8.pdf,name,2,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_715-%D1%80%20HR.pdf,name,12,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_766-%D1%80.pdf,name,1,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_95-%D1%80%20%D0%9F%D1%80%D0%B5%D1%81%D1%82%D0%B8%D0%B6%20%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%BE%D0%B4%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B9.pdf,name,14,""
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_988-%D1%80%20%D0%9E%D0%B1%20%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D0%B8%20%D0%B4%D0%B8%D0%B0%D0%B3%D0%BD%D0%BE%D1%81%D1%82%D0%B8%D0%BA%D0%B8%20%D0%A3%D0%9A.pdf,"email, name",34,УЗ-4
/DATA/ПДнDataset/share/Прочее/%D0%A0%D0%9F%D0%94%20%D0%B8%20%D0%9A%D0%9F%2015.02.10%20(2).pdf,name,55,""
/DATA/ПДнDataset/share/Прочее/%D0%A0502%20%D0%A4%D1%80%D0%BE%D0%BD%D1%82%D0%B8%D1%80%D1%8B%20%D0%BA%D0%B0%D1%80%D1%8C%D0%B5%D1%80%D1%8B.pdf,name,30,""
/DATA/ПДнDataset/share/Прочее/%D0%A0545_0.pdf,name,5,""
/DATA/ПДнDataset/share/Прочее/%D0%A0764.pdf,name,1,""
/DATA/ПДнDataset/share/Прочее/%D0%A1%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BE%20%D1%81%D0%BE%D1%82%D1%80%D1%83%D0%B4%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%20%D0%9D%D0%A2%D0%98.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/%D0%A2%D0%B5%D1%85%D0%BD%D0%BE%D1%81%D1%84%D0%B5%D1%80%D0%BD%D0%B0%D1%8F-%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%8C.pdf,name,3,""
/DATA/ПДнDataset/share/Прочее/00176-Programa-Anual-de-Disposicion-Final-de-Bienes-Muebles-no-utiles-2025.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/00860-PRONTUARIO_Difusion_Digital.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/01.04.02 Прикладная математика и информатика.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/010303_B_3_08022018.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/010401_M_3_13022018.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/010403_M_3_13022018.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/010501_C_3_12022018.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/01358-10-04-IFBM-2025-Acta-de-inicio-F.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/02.04.02.pdf,name,19,""
/DATA/ПДнDataset/share/Прочее/020302_B_3_06012018.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/03-5-01-005.pdf,name,338,""
/DATA/ПДнDataset/share/Прочее/03.04.03.pdf,name,77,""
/DATA/ПДнDataset/share/Прочее/030303_B_3_31082020.pdf,name,60,""
/DATA/ПДнDataset/share/Прочее/03916-Acta-de-presentacion-apertura-fallo-venta-de-muebles.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/040302_B_3_08082017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/040401_M_11012018.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/040501_C_3_08082017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/050301_B_3_23082020.pdf,name,51,""
/DATA/ПДнDataset/share/Прочее/050302_B_3_23082020.pdf,name,77,""
/DATA/ПДнDataset/share/Прочее/050304_B_3_31082020.pdf,name,58,""
/DATA/ПДнDataset/share/Прочее/050406_M_3_22082020.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/06.04.01.pdf,name,6,""
/DATA/ПДнDataset/share/Прочее/06.04.02.pdf,name,1,""
/DATA/ПДнDataset/share/Прочее/060301_B_3_23082020.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/060401_M_3_31082020.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/06_gorgorova.pdf,"email, name",62,УЗ-4
/DATA/ПДнDataset/share/Прочее/07.04.02.pdf,name,63,""
/DATA/ПДнDataset/share/Прочее/070302_B_3_03072017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/070303_B_3_03072017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/070401_M_3_03072017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/070402_M_3_03072017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/09.03.02 Информац.системы и технологии.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/09.03.04 Программная инженерия.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/09.04.01 Информатика и вычислительная техника.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/09.04.04 Программная инженерия.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/090301_B_3_12102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/090303_B_3_17102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/090304_B_3_17102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/090403_M_3_12102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/1.2.1.pdf,name,24,""
/DATA/ПДнDataset/share/Прочее/1.2.2.pdf,name,61,""
/DATA/ПДнDataset/share/Прочее/1.3.7.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/1.3.pdf,name,78,""
/DATA/ПДнDataset/share/Прочее/1.4.pdf,name,105,""
/DATA/ПДнDataset/share/Прочее/1.5.pdf,name,72,""
/DATA/ПДнDataset/share/Прочее/10.05.02 Информационная безопасность телекомм.систем.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/10.05.03 Информационная безопасность автоматиз.систем.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/10.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/100401_M_3_19022021.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/100505_C_3_24122020.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/11.03.02_Инфокоммуникационные технологии и системы связи_П210-ОД_ПИШ.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/11.03.04_Электроника и наноэлектроника_П210-ОД_ПИШ.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/11.04.01.pdf,name,47,""
/DATA/ПДнDataset/share/Прочее/11.04.02.pdf,name,41,""
/DATA/ПДнDataset/share/Прочее/11.04.02_Инфокоммуникационные технологии и системы связи_П210-ОД_ПИШ.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/11.04.04.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/11.04.04_Электроника и наноэлектроника_П210-ОД_ПИШ.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/110301_B_3_17102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/110302_B_3_17102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/110303_B_3_17102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/110304_B_3_12102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/110402_M_3_11102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/110502_C_3_09032018.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/118.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/11_03_04.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/12.03.01_Приборостроение_П210-ОД_ПИШ.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/12.04.00.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/12.04.01_Приборостроение_П210-ОД_ПИШ.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/1202003270029.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/120301_B_3_06102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/120304_B_3_06102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/120401_M_3_12102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/120404_M_3_11102017.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/123456789.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/130402_M_3_26062018.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/14-2042.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/140302_B_3_22062018.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/148a20df-e83f-463f-b4bc-77423b297f12-%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/15.03.06_Мехатроника и робототехника_П210-ОД_ПИШ.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/15.04.04.pdf,name,20,""
/DATA/ПДнDataset/share/Прочее/15.04.06_ Мехатроника и робототехника_П210-ОД_ПИШ.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/1663 от 27.12.2016.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/16862016212227.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/17.03.01корабельное вооружение.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/17437679069420.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/18n.pdf,name,6,""
/DATA/ПДнDataset/share/Прочее/192-OD.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/19n.pdf,name,2,""
/DATA/ПДнDataset/share/Прочее/1C_University-input_errors.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/1C_University-publications_and_scientific_action_counting-instruction.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/1_2_1_Mathematical_and_natural_science_foundations_of_artificial.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/2.2.12.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/2.2.16.pdf,name,38,""
/DATA/ПДнDataset/share/Прочее/2.3.1_t.pdf,name,33,""
/DATA/ПДнDataset/share/Прочее/2.3.5.pdf,name,18,""
/DATA/ПДнDataset/share/Прочее/2.4_reg_comisia_etica_r2.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/2.5.4.pdf,"name, passport",57,УЗ-3
/DATA/ПДнDataset/share/Прочее/20.04.01.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/2015-06-er464.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/2015p.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/2018_06_proto_rating.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/20190415175116398.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/20230412_103613_page-0001.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/2024-1.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/20240411_171553_compressed_compressed (1).pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/2025-_.pdf,"name, phone",9,УЗ-4
/DATA/ПДнDataset/share/Прочее/2025_MSASM_PI_E010.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/2025Правила%20приёма%202025.26.pdf,name,88,""
/DATA/ПДнDataset/share/Прочее/21.03.02_Землеустройство и кадастры.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/2181_del_esp.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/2181_documentos_del_esp.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/21_03_02.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/22.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/27.04.06.pdf,"name, passport",6,УЗ-3
/DATA/ПДнDataset/share/Прочее/27_03_01.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/28.03.02_Наноинженерия_П210-ОД_ПИШ.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/28.04.01_r.pdf,name,48,""
/DATA/ПДнDataset/share/Прочее/28.04.01_t.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/28.04.01_Нанотехнологии и микросистемная техника_П210-ОД_ПИШ.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/2_IntelligentComputerTechnology.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/3 сентября EduNet.pdf,"email, name, phone",40,УЗ-4
/DATA/ПДнDataset/share/Прочее/31072025_phd.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/37.04.01.pdf,name,168,""
/DATA/ПДнDataset/share/Прочее/37.04.02.pdf,name,47,""
/DATA/ПДнDataset/share/Прочее/38.04.01.pdf,name,22,""
/DATA/ПДнDataset/share/Прочее/38.04.02.pdf,name,36,""
/DATA/ПДнDataset/share/Прочее/38.04.02_ETP.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/38.04.04.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/39.04.02.pdf,name,59,""
/DATA/ПДнDataset/share/Прочее/39_2024_.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/4.3.5.pdf,name,3,""
/DATA/ПДнDataset/share/Прочее/40.04.01 Юриспруденция.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/40_04_01_program_mag_2025.pdf,name,58,""
/DATA/ПДнDataset/share/Прочее/41.04.01.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/41.04.02.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/41.04.05.pdf,name,60,""
/DATA/ПДнDataset/share/Прочее/41.04.05_International_Communication.pdf,"name, phone",12,УЗ-4
/DATA/ПДнDataset/share/Прочее/42.04.00.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/42.pdf,"email, name",24,УЗ-4
/DATA/ПДнDataset/share/Прочее/43.04.03.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/44.03.04_ОС_Проф.обуч.(по отр)_compressed.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/44.04.01_inkl.pdf,name,31,""
/DATA/ПДнDataset/share/Прочее/44.04.01_issled.pdf,name,10,""
/DATA/ПДнDataset/share/Прочее/44.04.01_obuch_russ.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/44.04.01_ph_obr.pdf,name,20,""
/DATA/ПДнDataset/share/Прочее/44.04.01_soc_ped.pdf,name,15,""
/DATA/ПДнDataset/share/Прочее/44.04.01_sov_obr.pdf,name,16,""
/DATA/ПДнDataset/share/Прочее/44.04.01_ОС_ПО_compressed.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/44.04.02_ОС_Псих.пед.обр._compressed.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/44.04.03_ОС_Спец.(деф.)обр_compressed.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/44.04.04.pdf,name,14,""
/DATA/ПДнDataset/share/Прочее/44.04.04_ОС_Проф.обуч.(по отр)_compressed.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/44_04_02_obr_sred.pdf,name,17,""
/DATA/ПДнDataset/share/Прочее/45.03.01_Филология_П41-ОД.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/45.03.02_Лингвистика_П40-ОД.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/45.04.01_International_Communication.pdf,name,22,""
/DATA/ПДнDataset/share/Прочее/45.04.01_komm.pdf,name,22,""
/DATA/ПДнDataset/share/Прочее/45.04.01_tpimk.pdf,name,48,""
/DATA/ПДнDataset/share/Прочее/45.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/46.04.01.pdf,name,71,""
/DATA/ПДнDataset/share/Прочее/47.04.01.pdf,name,18,""
/DATA/ПДнDataset/share/Прочее/47.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/4_Intelligent_and_High-tech_materials.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/4b708f12-9518-45cd-bac0-7b3ae2b4e78e.pdf,name,75,""
/DATA/ПДнDataset/share/Прочее/5-05-20_US-59_27.12.2024.pdf,name,126,""
/DATA/ПДнDataset/share/Прочее/5.1.3.pdf,name,2,""
/DATA/ПДнDataset/share/Прочее/5.2.1.pdf,name,33,""
/DATA/ПДнDataset/share/Прочее/5.2.4.pdf,name,27,""
/DATA/ПДнDataset/share/Прочее/5.2.5.pdf,name,25,""
/DATA/ПДнDataset/share/Прочее/5.2.6.pdf,name,16,""
/DATA/ПДнDataset/share/Прочее/5.3.5.pdf,name,111,""
/DATA/ПДнDataset/share/Прочее/5.4.4.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/5.4.7.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/5.5.1.pdf,name,310,""
/DATA/ПДнDataset/share/Прочее/5.5.2.pdf,name,320,""
/DATA/ПДнDataset/share/Прочее/5.6.3.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/5.7.1.pdf,name,58,""
/DATA/ПДнDataset/share/Прочее/5.8.3.pdf,name,73,""
/DATA/ПДнDataset/share/Прочее/5.8.7.pdf,name,82,""
/DATA/ПДнDataset/share/Прочее/5.9.5.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/5.9.6_ger.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/5.9.8.pdf,name,66,""
/DATA/ПДнDataset/share/Прочее/5.9.9.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/522.pdf,"email, name",15,УЗ-4
/DATA/ПДнDataset/share/Прочее/524.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/525.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/526.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/527.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/54.04.01.pdf,name,18,""
/DATA/ПДнDataset/share/Прочее/5487d8240beaf469a1a10ee370749263.pdf,name,28,""
/DATA/ПДнDataset/share/Прочее/5776_28_95fdcc53bcbe0af1e40685a74fe55ce6.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/5_Fundamentals_of_sensorics_and_energy.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/5fqhsxirzo8b3s7xsukssg8sbsz05b38.pdf,"bank_card, email, name",44,УЗ-3
/DATA/ПДнDataset/share/Прочее/6%20%D1%88%D0%B0%D0%B3%D0%BE%D0%B2%20%D0%A0%D0%9E%D0%A1%D0%A1%D0%98%D0%AF.pdf.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/6.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/61b9f79201508466062515.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/62626885622d89.66091326.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/679.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/6b588aa921ec0008657cb728cfce508d.pdf,name,27,""
/DATA/ПДнDataset/share/Прочее/7. Индексация П1323.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/83124a_7c666ad59fdd470f83e349daad57df65.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/9781787699946-TYPE23-NR2.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/AICTE_Approval.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/AICTE_Mandatory_Disclosure_2024_25.pdf,"email, passport, phone",9,УЗ-3
/DATA/ПДнDataset/share/Прочее/Akkr_lyceum_29.05.17_0.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Analitika_Raing_2020-2018_compressed.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Anant-Ram-UGC.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Anti Ragging_UGC Websitehomepage.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Audited_docs.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Aula%20Hispanica_plano_rus_2016-po-mayo.pdf,"email, name",20,УЗ-4
/DATA/ПДнDataset/share/Прочее/Aula_Hispanica_plano_rus_2014-2015.pdf,name,27,""
/DATA/ПДнDataset/share/Прочее/Aula_Hispánica_osen_2019_rus.pdf,"email, name",25,УЗ-4
/DATA/ПДнDataset/share/Прочее/Azov_conf-buklet.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/BBA_Brochure_2025.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/BRADBOOK%202013-V13.pdf,name,1,""
/DATA/ПДнDataset/share/Прочее/Barrier_Free_Env.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Bid-contents_Magistracy.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Birlo2016.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Building_innovation_Vitoshko.pdf,"email, phone",2,УЗ-4
/DATA/ПДнDataset/share/Прочее/Business%20Spanish%20A2%20the%20order.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Business%20in%20Tourism%20and%20Hospitality.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/CMTF_oral_exam.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/CVDrKased.pdf,email,2,""
/DATA/ПДнDataset/share/Прочее/CartaCercetatoruluiCodul-de-Conduita.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Carta_ASEM.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Catalogue_of_UNG_Equipment_and_Expertise_for_External_users.pdf,email,65,""
/DATA/ПДнDataset/share/Прочее/Cod_etica_2023.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Competitions_list-2017_01.09-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Competitions_list-2017_16.08-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Competitions_list-2017_22.08-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Competitions_list-2017_28.08-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Competitions_list_August-2017-info.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Course%20Syllabus%20(Vocational%20Training%20Technologies).pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus%20(Model-analytical%20and%20Strategic%20Research%20Methods).pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus%20ASPT%20methods.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus%20MODERN%20NUMERICAL%20METHODS%20IN%20MATHEMATICAL%20MODELING.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus%20Mathematical%20models%20in%20biology.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus%20sample%20(INTERNATIONAL%20STANDARDS%20FOR%20INTELLECTUAL%20-%20%D0%90%D1%80%D0%B7%D1%83%D0%BC%D0%B0%D0%BD%D1%8F%D0%BD)%20%E2%80%94%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus%20sample%20(International%20standards%20for%20legal%20-%20%D0%90%D1%80%D0%B7%D1%83%D0%BC%D0%B0%D0%BD%D1%8F%D0%BD).pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus%20sample_Environmental%20problems%20and%20environmental%20pollution.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus%20sample_Key%20Concepts%20in%20Urban%20and%20Cultural%20Studies.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus%20sample_Scientific%20research%20design%20of%20urban%20environment.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus%20sample_Territory%20branding.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus%20sample_Urban%20design%20project%204.%20Renovation%20of%20the%20urban%20environment.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus_Culture%20and%20Philosophy%20of%20Ancient%20Greece%20in%20Russian%20studies%20of%20Classics_2022.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus_Logical%20Argumentation%20and%20Critical%20Thinking_2022.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus_Methodology%20of%20Social%20Sciences%20and%20Humanities_2022.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus_Nedin.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus_Semiotic%20Studies%20in%20Russia%20and%20Development%20of%20the%20Humanities%20in%20Europe_2022.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Course%20syllabus_Soviet%20Science%20and%20Science%20in%20Modern%20Russia_2022.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/Cutting-edge%20management%20in%20hotels%20and%20hospitality%20enterprises.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/DSUFeedbackAnalysisReport.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/DSU_AC.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/DSUSampleFilledFeedbackCollected.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/DSUStakeholdersFeedbackATR.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/DSU_City_innovation_Campus_Programs_2025.pdf,email,1,""
/DATA/ПДнDataset/share/Прочее/DSU_Research_Ethics_Policy_2021.pdf,"",0,""
/DATA/ПДнDataset/share/Прочее/Decree-502.pdf,"",0,""
